Respondent ID: Respondent ID,Language: Language,Q1: What is your age?,Q48: What best describes your location?,Q2 Recoded: What is your preferred language?,Q3: How well can you read and write in English?,Q4: Has the general preference for use of English in open source negatively affected your ability to participate?,Q28: Which best describes your employment (paid work) status?,"Q29: In your main job, how often do you contribute to open source communities?","Q44: Do you identify as a person with a dis/ability? For the purpose of this survey we define dis/ability as a long-term physical, mental, intellectual, or sensory impairment which, in interaction with various attitudinal and environmental barriers, hinders your full and effective participation in society on an equal basis with others.","Q49_01: With which racial background(s) do you identify? If multiracial, check all that apply. Asian","Q49_02: With which racial background(s) do you identify? If multiracial, check all that apply. Black","Q49_03: With which racial background(s) do you identify? If multiracial, check all that apply. Hispanic/Latinx","Q49_04: With which racial background(s) do you identify? If multiracial, check all that apply. Native or Indigenous","Q49_05: With which racial background(s) do you identify? If multiracial, check all that apply. Pacific Islander","Q49_06: With which racial background(s) do you identify? If multiracial, check all that apply. White","Q49_07: With which racial background(s) do you identify? If multiracial, check all that apply. Prefer not to answer","Q49_08_None of above the above: With which racial background(s) do you identify? If multiracial, check all that apply. None of the above",Q50_01: What is your gender? Woman,Q50_02: What is your gender? Man,Q50_03: What is your gender? Non-binary / third gender,Q50_04: What is your gender? Prefer not to answer,Q50_05: What is your gender? Other,"Q51: Do you consider yourself to be gender non-conforming, gender diverse, gender variant, or gender expansive?",Q52: Do you consider yourself to be transgender?,Q53_01: What is your sexual orientation? (check all that apply)? Asexual,Q53_02: What is your sexual orientation? (check all that apply)? Bisexual,Q53_03: What is your sexual orientation? (check all that apply)? Gay,Q53_04: What is your sexual orientation? (check all that apply)? Heterosexual or straight,Q53_05: What is your sexual orientation? (check all that apply)? Questioning,Q53_06: What is your sexual orientation? (check all that apply)? Lesbian,Q53_07: What is your sexual orientation? (check all that apply)? Pansexual,Q53_08: What is your sexual orientation? (check all that apply)? Queer,Q53_09: What is your sexual orientation? (check all that apply)? Prefer not to answer,Q53_None_of_the_above: What is your sexual orientation? (check all that apply)? None of the above
12829871107,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Moderately well,No,Employed full time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829872217,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Other,,No,,Black,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829872783,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829875720,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829876037,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829877215,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12829881089,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,Yes,No,Asexual,Bisexual,Gay,,,,Pansexual,Queer,Prefer not to answer,
12829890150,English,55 to 64 years,"North America (United States, Canada, and Mexico)",German,Very well,No,Employed full time,Rarely,No,,,,,,White,,,,Man,,,,No,No,,Bisexual,,,,,,,,
12829891059,English,25 to 34 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829891890,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,,No,Employed full time,Rarely,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829892274,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Frequently,No,,Black,,,,,,,,Man,,,,No,No,,,,,,,,,Prefer not to answer,
12829895983,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,Hispanic/Latinx,,,,,,,Man,,,,No,No,Asexual,,,Heterosexual or straight,,,,,,
12829905954,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Frequently,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829918785,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Frequently,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829919305,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,Woman,,,,,No,No,,,,,,,Pansexual,Queer,,
12829921515,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed part time,Occasionally,No,,,,,,White,,,,Man,,,,Yes,No,,,Gay,,,,,,,
12829923287,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Never,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829925305,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Moderately well,No,Retired,,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829925896,English,18 to 24 years,"North America (United States, Canada, and Mexico)",,Very well,No,Self-Employed full or part time,Never,"Yes, I identify as a person with a dis/ability",Asian,,,,,White,,,Woman,Man,Non-binary / third gender,,,Yes,Yes,Asexual,Bisexual,Gay,Heterosexual or straight,Questioning,Lesbian,Pansexual,Queer,Prefer not to answer,
12829926207,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,,,,White,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12829934396,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,"Yes, I identify as a person with a dis/ability",,,,,,,Prefer not to answer,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829935153,English,25 to 34 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Never,"Yes, I identify as a person with a dis/ability",,,,,,White,,,Woman,,,,,No,No,,Bisexual,,,,,,Queer,,
12829938642,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829938692,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Never,"Yes, I identify as a person with a dis/ability",Asian,,,,Pacific Islander,White,,,,Man,,,,No,No,,,,,,,,,Prefer not to answer,
12829948707,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,,Prefer not to answer,,,,Non-binary / third gender,,,Yes,No,Asexual,,,,,,,Queer,,
12829952347,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed part time,Frequently,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829952700,English,Prefer not to say,"North America (United States, Canada, and Mexico)",English,Very well,No,,,No,,,,,,,Prefer not to answer,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829955412,English,25 to 34 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Frequently,No,,,,,,,Prefer not to answer,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829957306,English,25 to 34 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12829962298,English,75 years or older,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829962727,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Self-Employed full or part time,Rarely,"Yes, I identify as a person with a dis/ability",,Black,Hispanic/Latinx,Native or Indigenous,,,,,Woman,,Non-binary / third gender,,,Yes,No,,,,Heterosexual or straight,,,,Queer,,
12829962736,English,18 to 24 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Never,No,,,,,,White,,,Woman,,,,,No,No,,Bisexual,,,,,,,,
12829964461,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Never,No,,,,,,White,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12829965998,English,75 years or older,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,No,,,,,,White,,,,Man,,,,Yes,No,,,Gay,,,,,,,
12829967296,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Other,,No,,Black,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829968073,English,35 to 44 years,"North America (United States, Canada, and Mexico)",Spanish,Moderately well,No,Employed full time,Rarely,No,,,Hispanic/Latinx,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829971035,English,75 years or older,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,No,No,,,,,,,,,,None of the above
12829976360,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829978938,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Never,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829979072,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,,,,,,,,,,,,,,,,
12829980858,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,Woman,,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12829982286,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Frequently,No,,,,,,White,,,,Man,,,,Questioning,No,,,,Heterosexual or straight,Questioning,,,,,
12829984765,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Frequently,No,,,,,,White,,,,Man,,,,No,No,,,Gay,,,,,,,
12829990128,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Permanently not working due to dis/ability or other commitments,,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829990524,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Self-Employed full or part time,Occasionally,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829991592,English,55 to 64 years,"North America (United States, Canada, and Mexico)",,Very well,No,Retired,,No,,,Hispanic/Latinx,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12829992971,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,,Prefer not to answer,,,Man,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12830001814,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830010223,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830012010,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Never,No,Asian,Black,,Native or Indigenous,,White,,,,Man,,,,No,No,,,,,,,,,,None of the above
12830015833,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed part time,Occasionally,"Yes, I identify as a person with a dis/ability",,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830017247,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Self-Employed full or part time,Rarely,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830022362,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Self-Employed full or part time,Occasionally,No,,,,,,,,,,Man,,,,Prefer not to answer,No,,,,,,,,,Prefer not to answer,
12830029089,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830030646,English,75 years or older,"North America (United States, Canada, and Mexico)",Spanish,Very well,No,Retired,,No,,,Hispanic/Latinx,Native or Indigenous,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830031601,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,"Yes, I identify as a person with a dis/ability",,,,Native or Indigenous,,White,,,,Man,,,,No,No,Asexual,,,Heterosexual or straight,,,,,,
12830031673,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Temporarily not working,,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830031810,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830033335,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Self-Employed full or part time,Occasionally,"Yes, I identify as a person with a dis/ability",,,Hispanic/Latinx,Native or Indigenous,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830033675,English,25 to 34 years,"North America (United States, Canada, and Mexico)",Spanish,Very well,No,Employed full time,Occasionally,No,,,Hispanic/Latinx,,,,,,,Man,,,,,No,,,,Heterosexual or straight,,,,,,
12830038101,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Permanently not working due to dis/ability or other commitments,,"Yes, I identify as a person with a dis/ability",,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830039873,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,No,,,,,,,Prefer not to answer,,,Man,,,,No,No,Asexual,,,,,,,,,
12830041538,English,65 to 74 years,"North America (United States, Canada, and Mexico)",,Very well,No,Retired,,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830042142,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,No,,,,,,White,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12830043733,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Temporarily not working,,No,Asian,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830057830,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,,,Hispanic/Latinx,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830062714,English,35 to 44 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,Black,Hispanic/Latinx,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830063443,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,Black,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830082849,English,35 to 44 years,"North America (United States, Canada, and Mexico)",Spanish,Very well,No,Employed full time,Rarely,No,,,Hispanic/Latinx,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830084123,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Occasionally,No,Asian,,,,,,,,Woman,,,,,Yes,No,,,,Heterosexual or straight,,,,,,
12830086430,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830093968,English,25 to 34 years,"North America (United States, Canada, and Mexico)",English,Moderately well,No,Employed full time,Never,No,Asian,,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830100431,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,"Yes, I identify as a person with a dis/ability",,Black,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830103191,English,35 to 44 years,"North America (United States, Canada, and Mexico)",,Very well,No,Employed full time,Occasionally,No,,,,,,,Prefer not to answer,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830105003,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Frequently,No,,,,,,White,,,Woman,,,,,No,No,,,,Heterosexual or straight,,,,,,
12830113509,English,Prefer not to say,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,,Prefer not to answer,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830114063,English,45 to 54 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830117228,English,65 to 74 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Employed full time,Rarely,No,,,,,,White,,,,,,,,,,,,,,,,,,,
12830123822,English,75 years or older,"North America (United States, Canada, and Mexico)",English,Very well,No,Retired,,No,,,,,,,Prefer not to answer,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
12830126526,English,55 to 64 years,"North America (United States, Canada, and Mexico)",English,Very well,No,Self-Employed full or part time,Occasionally,No,,Black,,,,,,,,Man,,,,No,No,,,,Heterosexual or straight,,,,,,
